payroll_id,employee_id,pay_period_end,hours_worked,overtime_hours,gross_pay,overtime_pay,bonus,benefits_deduction,taxes,net_pay,anomaly_flag,anomaly_type
P002495,E0208,2025-12-15,60.26,25.0,2547.02,1585.12,0,0,458.46,2088.56,True,Unusual Overtime
P002496,E0208,2025-12-31,55.06,0.0,2327.59,0.0,0,0,418.97,1908.62,False,None
P002497,E0209,2025-07-15,54.07,18.0,2083.26,1040.31,0,275,541.65,1266.61,True,Unusual Overtime
P002498,E0209,2025-07-31,63.04,0.0,2429.11,0.0,0,275,631.57,1522.54,False,None
P002499,E0209,2025-08-15,41.68,22.0,1605.79,1271.49,0,275,417.51,913.28,True,Unusual Overtime
P002500,E0209,2025-08-31,48.53,0.0,1869.71,0.0,0,275,486.12,1108.59,False,None
P002501,E0209,2025-09-15,35.97,0.0,1385.82,0.0,0,275,360.31,750.51,False,None
P002502,E0209,2025-09-30,41.24,0.0,1588.94,0.0,0,275,413.13,900.82,False,None
P002503,E0209,2025-10-15,58.59,0.0,2257.61,0.0,0,275,586.98,1395.63,False,None
P002504,E0209,2025-10-31,42.66,0.0,1643.74,0.0,500,275,427.37,1441.36,False,None
P002505,E0209,2025-11-15,55.88,0.0,2153.22,0.0,1000,275,559.84,2318.38,False,None
P002506,E0209,2025-11-30,63.27,18.0,2437.71,1040.31,0,275,633.8,1528.91,True,Unusual Overtime
P002507,E0209,2025-12-15,48.58,0.0,1871.65,0.0,0,275,486.63,1110.02,False,None
P002508,E0209,2025-12-31,54.16,0.0,2086.74,0.0,0,275,542.55,1269.19,False,None
P002509,E0210,2025-07-15,85.95,5.95,1908.87,198.11,0,150,496.31,1460.67,False,None
P002510,E0210,2025-07-31,70.23,0.0,1559.76,0.0,0,150,405.54,1004.23,False,None
P002511,E0210,2025-08-15,75.07,0.0,1667.27,0.0,0,150,433.49,1083.78,False,None
P002512,E0210,2025-08-31,71.97,0.0,1598.47,0.0,0,-150,415.6,1032.87,True,Negative Deduction
P002513,E0210,2025-09-15,75.71,0.0,1681.44,0.0,0,150,437.17,1094.26,False,None
P002514,E0210,2025-09-30,85.73,5.73,1904.04,190.86,0,150,495.05,1449.85,False,None
P002515,E0210,2025-10-15,75.24,0.0,1671.05,0.0,0,150,434.47,1086.57,False,None
P002516,E0210,2025-10-31,79.72,0.0,1770.55,0.0,0,150,460.34,1160.21,False,None
P002517,E0210,2025-11-15,71.66,0.0,1591.58,0.0,0,150,413.81,1027.77,False,None
P002518,E0210,2025-11-30,89.81,9.81,1994.71,326.87,0,150,518.62,1652.95,False,None
P002519,E0210,2025-12-15,75.64,0.0,1679.94,0.0,0,150,436.79,1093.16,False,None
P002520,E0210,2025-12-31,92.18,12.18,2047.4,405.9,0,150,532.32,1770.98,False,None
P002521,E0211,2025-07-15,50.49,0.0,5402.16,0.0,0,275,972.39,4154.77,False,None
P002522,E0211,2025-07-31,38.74,0.0,4145.61,0.0,0,275,746.21,3124.4,False,None
P002523,E0211,2025-08-15,48.63,0.0,5203.6,0.0,0,275,936.65,3991.95,False,None
P002524,E0211,2025-08-31,41.5,0.0,4440.26,0.0,0,275,799.25,3366.02,False,None
P002525,E0211,2025-09-15,54.71,0.0,5854.48,0.0,0,275,1053.81,4525.68,False,None
P002526,E0211,2025-09-30,47.91,0.0,5126.27,0.0,0,275,922.73,3928.54,False,None
P002527,E0211,2025-10-15,51.31,0.0,5489.71,0.0,0,275,988.15,4226.56,False,None
P002528,E0211,2025-10-31,47.05,0.0,5033.83,0.0,250,275,906.09,4102.74,False,None
P002529,E0211,2025-11-15,45.56,0.0,4874.63,0.0,0,275,877.43,3722.19,False,None
P002530,E0211,2025-11-30,42.21,0.0,4516.58,0.0,0,275,812.98,3428.6,False,None
P002531,E0211,2025-12-15,56.69,0.0,6065.81,0.0,0,275,1091.85,4698.96,False,None
P002532,E0211,2025-12-31,48.61,0.0,5201.78,0.0,0,275,936.32,3990.46,False,None
P002533,E0212,2025-07-15,77.48,0.0,2019.19,0.0,0,0,524.99,1494.2,False,None
P002534,E0212,2025-07-31,78.41,20.0,2043.48,781.8,0,0,531.3,1512.17,True,Unusual Overtime
P002535,E0212,2025-08-15,74.57,0.0,1943.27,0.0,0,0,505.25,1438.02,False,None
P002536,E0212,2025-08-31,77.51,0.0,2019.89,0.0,0,0,525.17,1494.72,True,Negative Deduction
P002537,E0212,2025-09-15,81.65,1.65,2127.67,64.3,0,0,553.19,1638.78,False,None
P002538,E0212,2025-09-30,71.73,17.0,1869.2,664.53,0,0,485.99,1383.21,True,Unusual Overtime
P002539,E0212,2025-10-15,72.89,0.0,1899.39,0.0,0,0,493.84,1405.55,True,Negative Deduction
P002540,E0212,2025-10-31,91.03,11.03,2372.14,431.02,0,0,616.76,2186.4,False,None
P002541,E0212,2025-11-15,77.1,0.0,2009.17,0.0,250,0,522.38,1736.79,False,None
P002542,E0212,2025-11-30,75.59,0.0,1969.81,0.0,0,0,512.15,1457.66,False,None
P002543,E0212,2025-12-15,69.25,24.0,1804.63,938.16,0,0,469.2,1335.43,True,Unusual Overtime
P002544,E0212,2025-12-31,86.81,6.81,2262.15,266.02,0,0,588.16,1940.01,False,None
P002545,E0213,2025-07-15,71.55,0.0,2438.51,0.0,0,150,634.01,1654.5,False,None
P002546,E0213,2025-07-31,79.88,0.0,2722.23,0.0,250,150,707.78,2114.45,False,None
P002547,E0213,2025-08-15,66.33,0.0,2260.68,0.0,0,150,587.78,1522.9,False,None
P002548,E0213,2025-08-31,86.55,6.55,2949.47,334.6,0,150,766.86,2367.21,False,None
P002549,E0213,2025-09-15,89.41,9.41,3047.26,481.29,250,150,792.29,2836.26,False,None
P002550,E0213,2025-09-30,83.88,3.88,2858.5,198.15,1000,150,743.21,3163.44,False,None
P002551,E0213,2025-10-15,67.72,0.0,2308.04,0.0,0,150,600.09,1557.95,False,None
P002552,E0213,2025-10-31,86.71,6.71,2955.08,343.02,0,150,768.32,2379.78,False,None
P002553,E0213,2025-11-15,73.38,0.0,2500.83,0.0,0,150,650.22,1700.62,False,None
P002554,E0213,2025-11-30,70.63,0.0,2407.15,0.0,0,150,625.86,1631.29,False,None
P002555,E0213,2025-12-15,76.93,0.0,2621.85,0.0,0,150,681.68,1790.17,False,None
P002556,E0213,2025-12-31,76.77,0.0,2616.43,0.0,0,150,680.27,1786.16,False,None
P002557,E0214,2025-07-15,75.96,0.0,2676.82,0.0,0,0,722.74,1954.08,False,None
P002558,E0214,2025-07-31,90.19,10.19,3178.27,538.61,0,0,858.13,2858.75,False,None
P002559,E0214,2025-08-15,96.09,16.09,3386.37,850.76,0,0,914.32,3322.81,False,None
P002560,E0214,2025-08-31,69.05,21.0,2433.21,1110.06,0,0,656.97,1776.25,True,Unusual Overtime
P002561,E0214,2025-09-15,74.49,0.0,2625.0,0.0,0,0,708.75,1916.25,False,None
P002562,E0214,2025-09-30,81.14,1.14,2859.44,60.37,0,0,772.05,2147.76,False,None
P002563,E0214,2025-10-15,76.89,0.0,2709.61,0.0,0,0,731.6,1978.02,False,None
P002564,E0214,2025-10-31,83.2,3.2,2931.8,168.9,0,0,791.59,2309.11,False,None
P002565,E0214,2025-11-15,87.33,7.33,3077.43,387.35,0,0,830.91,2633.88,False,None
P002566,E0214,2025-11-30,85.99,5.99,3030.46,316.89,0,0,818.22,2529.13,False,None
P002567,E0214,2025-12-15,84.88,4.88,2991.1,257.84,0,0,807.6,2441.34,False,None
P002568,E0214,2025-12-31,93.27,13.27,3286.93,701.6,0,0,887.47,3101.06,False,None
P002569,E0215,2025-07-15,67.29,0.0,1917.05,0.0,0,0,517.6,1399.44,False,None
P002570,E0215,2025-07-31,91.84,11.84,2616.55,506.02,0,0,706.47,2416.1,False,None
P002571,E0215,2025-08-15,76.7,0.0,2185.07,0.0,0,0,589.97,1595.1,False,None
P002572,E0215,2025-08-31,86.28,6.28,2458.15,268.42,0,0,663.7,2062.87,True,Duplicate Bonus
P002573,E0215,2025-09-15,71.76,0.0,2044.52,0.0,0,0,552.02,1492.5,False,None
P002574,E0215,2025-09-30,72.73,0.0,2072.14,0.0,0,0,559.48,1512.66,False,None
P002575,E0215,2025-10-15,85.3,5.3,2430.11,226.36,500,0,656.13,2500.34,False,None
P002576,E0215,2025-10-31,64.57,0.0,1839.6,0.0,0,0,496.69,1342.91,False,None
P002577,E0215,2025-11-15,87.92,7.92,2504.71,338.27,0,0,676.27,2166.71,False,None
P002578,E0215,2025-11-30,90.08,10.08,2566.37,430.76,0,0,692.92,2304.21,False,None
P002579,E0215,2025-12-15,81.42,1.42,2319.72,60.78,0,0,626.32,1754.18,False,None
P002580,E0215,2025-12-31,81.13,1.13,2311.51,48.47,0,0,624.11,1735.87,False,None
P002581,E0216,2025-07-15,73.33,0.0,3258.83,0.0,250,75,847.29,2586.53,False,None
P002582,E0216,2025-07-31,85.4,5.4,3794.98,359.67,0,75,986.69,3092.96,False,None
P002583,E0216,2025-08-15,82.78,2.78,3678.8,185.4,250,75,956.49,3082.72,False,None
P002584,E0216,2025-08-31,72.63,0.0,3227.59,0.0,0,75,839.17,2313.41,False,None
P002585,E0216,2025-09-15,76.87,0.0,3416.02,0.0,0,75,888.17,2452.86,True,Duplicate Bonus
P002586,E0216,2025-09-30,78.73,0.0,3498.55,0.0,0,75,909.62,2513.93,False,None
P002587,E0216,2025-10-15,76.86,0.0,3415.55,0.0,0,75,888.04,2452.51,False,None
P002588,E0216,2025-10-31,69.1,0.0,3070.66,0.0,1000,75,798.37,3197.29,False,None
P002589,E0216,2025-11-15,85.59,5.59,3803.72,372.77,0,75,988.97,3112.52,False,None
P002590,E0216,2025-11-30,78.05,0.0,3468.63,0.0,0,75,901.84,2491.78,False,None
P002591,E0216,2025-12-15,80.12,0.12,3560.66,8.19,0,75,925.77,2568.08,False,None
P002592,E0216,2025-12-31,75.37,0.0,3349.61,0.0,0,-75,870.9,2403.71,True,Negative Deduction
P002593,E0217,2025-07-15,83.8,3.8,3730.87,253.91,0,75,1007.34,2902.45,False,None
P002594,E0217,2025-07-31,81.59,1.59,3632.37,106.15,0,75,980.74,2682.78,False,None
P002595,E0217,2025-08-15,89.7,9.7,3993.55,647.92,0,75,1078.26,3488.21,False,None
P002596,E0217,2025-08-31,83.84,3.84,3732.77,256.76,0,75,1007.85,2906.68,False,None
P002597,E0217,2025-09-15,78.38,0.0,3489.41,0.0,0,75,942.14,2472.27,False,None
P002598,E0217,2025-09-30,74.08,0.0,3298.14,0.0,0,75,890.5,2332.64,False,None
P002599,E0217,2025-10-15,86.93,6.93,3870.02,462.63,0,75,1044.9,3212.74,False,None
P002600,E0217,2025-10-31,77.74,0.0,3460.96,0.0,0,75,934.46,2451.5,False,None
P002601,E0217,2025-11-15,78.63,0.0,3500.44,0.0,0,75,945.12,2480.32,False,None
P002602,E0217,2025-11-30,78.62,0.0,3500.35,0.0,0,75,945.09,2480.26,False,None
P002603,E0217,2025-12-15,76.79,0.0,3418.56,0.0,0,75,923.01,2420.55,False,None
P002604,E0217,2025-12-31,78.76,22.0,3506.56,1469.16,0,75,946.77,2484.79,True,Unusual Overtime
P002605,E0218,2025-07-15,65.41,0.0,6737.2,0.0,0,150,1482.18,5105.01,False,None
P002606,E0218,2025-07-31,41.62,0.0,4286.59,0.0,0,150,943.05,3193.54,False,None
P002607,E0218,2025-08-15,43.48,23.0,4478.85,3553.5,0,150,985.35,3343.5,True,Unusual Overtime
P002608,E0218,2025-08-31,61.07,0.0,6290.68,0.0,0,150,1383.95,4756.73,False,None
P002609,E0218,2025-09-15,47.0,0.0,4841.16,0.0,250,150,1065.06,3876.11,False,None
P002610,E0218,2025-09-30,46.4,0.0,4778.69,0.0,0,150,1051.31,3577.38,False,None
P002611,E0218,2025-10-15,58.28,0.0,6002.73,0.0,0,150,1320.6,4532.13,False,None
P002612,E0218,2025-10-31,38.64,0.0,3979.76,0.0,0,150,875.55,2954.21,False,None
P002613,E0218,2025-11-15,56.57,0.0,5826.88,0.0,0,150,1281.91,4394.97,False,None
P002614,E0218,2025-11-30,50.36,0.0,5187.59,0.0,250,150,1141.27,4146.32,False,None
P002615,E0218,2025-12-15,53.72,0.0,5533.0,0.0,0,150,1217.26,4165.74,False,None
P002616,E0218,2025-12-31,53.57,0.0,5517.53,0.0,0,150,1213.86,4153.67,False,None
P002617,E0219,2025-07-15,74.98,0.0,2154.06,0.0,0,275,473.89,1405.17,False,None
P002618,E0219,2025-07-31,88.41,8.41,2540.0,362.41,0,-275,558.8,2068.61,True,Negative Deduction
P002619,E0219,2025-08-15,75.6,0.0,2171.96,0.0,0,275,477.83,1419.13,False,None
P002620,E0219,2025-08-31,83.27,3.27,2392.37,140.95,250,275,526.32,1982.0,False,None
P002621,E0219,2025-09-15,89.9,9.9,2582.88,426.72,0,275,568.23,2166.36,False,None
P002622,E0219,2025-09-30,91.03,11.03,2615.33,475.39,0,275,575.37,2240.35,False,None
P002623,E0219,2025-10-15,77.86,0.0,2237.0,0.0,0,275,492.14,1469.86,False,None
P002624,E0219,2025-10-31,83.71,3.71,2404.85,159.67,0,275,529.07,1760.45,False,None
P002625,E0219,2025-11-15,77.12,23.0,2215.78,991.18,0,275,487.47,1453.3,True,Unusual Overtime
P002626,E0219,2025-11-30,100.03,20.03,2873.87,863.21,250,275,632.25,3079.83,False,None
P002627,E0219,2025-12-15,86.24,6.24,2477.7,268.96,0,275,545.09,1926.57,False,None
P002628,E0219,2025-12-31,80.67,0.67,2317.72,28.98,0,275,509.9,1561.8,False,None
P002629,E0220,2025-07-15,82.5,2.5,2396.64,108.96,250,0,647.09,2108.51,False,None
P002630,E0220,2025-07-31,83.26,3.26,2418.61,141.92,0,0,653.03,1907.5,False,None
P002631,E0220,2025-08-15,83.49,3.49,2425.5,152.25,0,0,654.88,1922.86,False,None
P002632,E0220,2025-08-31,78.08,0.0,2268.22,0.0,0,0,612.42,1655.8,False,None
P002633,E0220,2025-09-15,76.85,0.0,2232.36,0.0,0,0,602.74,1629.62,False,None
P002634,E0220,2025-09-30,78.79,0.0,2288.71,0.0,0,0,617.95,1670.76,False,None
P002635,E0220,2025-10-15,70.88,0.0,2059.14,0.0,0,0,555.97,1503.17,False,None
P002636,E0220,2025-10-31,85.75,5.75,2490.93,250.39,0,0,672.55,2068.77,False,None
P002637,E0220,2025-11-15,73.59,0.0,2137.68,0.0,0,0,577.17,1560.51,False,None
P002638,E0220,2025-11-30,71.52,0.0,2077.67,0.0,0,0,560.97,1516.7,False,None
P002639,E0220,2025-12-15,79.89,0.0,2320.66,0.0,0,0,626.58,1694.08,False,None
P002640,E0220,2025-12-31,78.96,0.0,2293.76,0.0,0,0,619.32,1674.44,False,None
P002641,E0221,2025-07-15,82.0,2.0,4060.5,148.34,250,150,1055.73,3253.11,False,None
P002642,E0221,2025-07-31,75.45,0.0,3736.5,0.0,0,150,971.49,2615.01,False,None
P002643,E0221,2025-08-15,76.86,24.0,3806.09,1782.72,0,150,989.58,2666.51,True,Unusual Overtime
P002644,E0221,2025-08-31,85.54,5.54,4235.79,411.29,0,150,1101.31,3395.77,False,None
P002645,E0221,2025-09-15,85.05,5.05,4211.66,375.09,0,150,1095.03,3341.73,False,None
P002646,E0221,2025-09-30,84.72,4.72,4195.15,350.32,0,150,1090.74,3304.73,False,None
P002647,E0221,2025-10-15,80.27,0.27,3975.06,20.18,0,150,1033.51,2811.73,False,None
P002648,E0221,2025-10-31,81.35,1.35,4028.52,100.38,500,150,1047.42,3431.49,False,None
P002649,E0221,2025-11-15,81.84,1.84,4052.89,136.94,0,150,1053.75,2986.08,False,None
P002650,E0221,2025-11-30,74.75,0.0,3701.7,0.0,0,150,962.44,2589.26,True,Duplicate Bonus
P002651,E0221,2025-12-15,91.79,11.79,4545.56,875.94,0,150,1181.85,4089.65,False,None
P002652,E0221,2025-12-31,90.65,10.65,4489.12,791.28,0,150,1167.17,3963.23,False,None
P002653,E0222,2025-07-15,86.35,6.35,3967.1,437.85,0,150,714.08,3540.87,False,None
P002654,E0222,2025-07-31,76.59,0.0,3518.69,0.0,0,-150,633.36,2735.32,True,Negative Deduction
P002655,E0222,2025-08-15,84.31,4.31,3873.35,297.22,0,150,697.2,3323.36,False,None
P002656,E0222,2025-08-31,87.83,21.83,4034.77,1504.1,0,150,726.26,3697.87,True,Unusual Overtime
P002657,E0222,2025-09-15,70.21,0.0,3225.65,0.0,0,150,580.62,2495.03,False,None
P002658,E0222,2025-09-30,93.56,13.56,4297.97,934.15,0,150,773.63,4308.48,False,None
P002659,E0222,2025-10-15,66.08,0.0,3035.94,0.0,0,150,546.47,2339.47,False,None
P002660,E0222,2025-10-31,85.64,5.64,3934.16,388.44,0,150,708.15,3464.44,False,None
P002661,E0222,2025-11-15,91.63,11.63,4209.31,801.17,0,150,757.68,4102.8,False,None
P002662,E0222,2025-11-30,79.1,0.0,3633.65,0.0,0,-150,654.06,2829.59,True,Duplicate Bonus
P002663,E0222,2025-12-15,78.8,0.0,3619.9,0.0,0,150,651.58,2818.32,False,None
P002664,E0222,2025-12-31,85.34,5.34,3920.58,368.07,0,150,705.7,3432.94,False,None
P002665,E0223,2025-07-15,64.82,0.0,6935.21,0.0,0,0,1248.34,5686.87,False,None
P002666,E0223,2025-07-31,47.75,0.0,5109.41,0.0,0,0,919.69,4189.71,False,None
P002667,E0223,2025-08-15,43.75,0.0,4681.5,0.0,0,0,842.67,3838.83,False,None
P002668,E0223,2025-08-31,46.61,25.0,4987.25,4012.5,0,0,897.7,4089.54,True,Unusual Overtime
P002669,E0223,2025-09-15,37.58,0.0,4021.05,0.0,0,0,723.79,3297.26,False,None
P002670,E0223,2025-09-30,57.18,0.0,6118.48,0.0,0,0,1101.33,5017.15,False,None
P002671,E0223,2025-10-15,45.89,0.0,4909.94,0.0,0,0,883.79,4026.15,False,None
P002672,E0223,2025-10-31,48.33,0.0,5171.66,0.0,0,0,930.9,4240.76,False,None
P002673,E0223,2025-11-15,57.28,0.0,6128.64,0.0,250,0,1103.15,5275.48,False,None
P002674,E0223,2025-11-30,46.98,0.0,5027.36,0.0,0,0,904.93,4122.44,False,None
P002675,E0223,2025-12-15,56.07,0.0,5999.78,0.0,0,0,1079.96,4919.82,False,None
P002676,E0223,2025-12-31,41.7,0.0,4461.4,0.0,0,0,803.05,3658.34,False,None
P002677,E0224,2025-07-15,87.67,29.67,2315.36,1175.37,500,75,625.15,2419.05,True,Unusual Overtime
P002678,E0224,2025-07-31,82.74,13.74,2185.04,544.12,500,75,589.96,2128.43,True,Unusual Overtime
P002679,E0224,2025-08-15,79.29,25.0,2094.09,990.38,0,75,565.4,1453.68,True,Unusual Overtime
P002680,E0224,2025-08-31,81.05,1.05,2140.46,41.48,0,75,577.92,1529.02,False,None
P002681,E0224,2025-09-15,69.71,0.0,1840.93,0.0,0,75,497.05,1268.88,False,None
P002682,E0224,2025-09-30,80.86,0.86,2135.62,34.23,0,75,576.62,1518.23,False,None
P002683,E0224,2025-10-15,78.87,0.0,2082.87,0.0,250,75,562.37,1695.49,False,None
P002684,E0224,2025-10-31,69.92,0.0,1846.71,0.0,0,75,498.61,1273.1,False,None
P002685,E0224,2025-11-15,74.63,0.0,1971.02,0.0,0,75,532.17,1363.84,False,None
P002686,E0224,2025-11-30,78.97,0.0,2085.49,0.0,500,75,563.08,1947.41,False,None
P002687,E0224,2025-12-15,75.14,0.0,1984.49,0.0,0,75,535.81,1373.68,False,None
P002688,E0224,2025-12-31,60.7,0.0,1603.17,0.0,0,75,432.86,1095.31,False,None
P002689,E0225,2025-07-15,88.61,8.61,2120.46,309.1,250,150,572.53,1957.03,False,None
P002690,E0225,2025-07-31,78.86,0.0,1887.2,0.0,1000,150,509.54,2227.65,False,None
P002691,E0225,2025-08-15,61.81,0.0,1479.07,0.0,0,150,399.35,929.72,False,None
P002692,E0225,2025-08-31,97.08,17.08,2323.12,613.08,0,150,627.24,2158.95,False,None
P002693,E0225,2025-09-15,89.93,9.93,2152.05,356.48,0,150,581.05,1777.48,False,None
P002694,E0225,2025-09-30,77.21,0.0,1847.59,0.0,0,150,498.85,1198.74,False,None
P002695,E0225,2025-10-15,73.26,0.0,1753.11,0.0,0,150,473.34,1129.77,False,None
P002696,E0225,2025-10-31,83.23,3.23,1991.59,115.78,500,150,537.73,1919.64,False,None
P002697,E0225,2025-11-15,81.62,1.62,1953.13,58.1,500,150,527.35,1833.89,False,None
P002698,E0225,2025-11-30,84.34,4.34,2018.18,155.67,500,150,544.91,1978.94,False,None
P002699,E0225,2025-12-15,73.28,18.0,1753.66,646.11,500,150,473.49,1630.17,True,Unusual Overtime
P002700,E0225,2025-12-31,88.78,8.78,2124.56,315.24,0,150,573.63,1716.16,False,None
P002701,E0226,2025-07-15,76.21,0.0,2993.62,0.0,0,275,808.28,1910.34,False,None
P002702,E0226,2025-07-31,85.45,5.45,3356.32,320.89,500,275,906.21,2996.0,False,None
P002703,E0226,2025-08-15,73.62,0.0,2891.97,0.0,0,275,780.83,1836.14,False,None
P002704,E0226,2025-08-31,101.19,21.19,3974.55,1248.23,0,275,1073.13,3874.65,False,None
P002705,E0226,2025-09-15,85.56,5.56,3360.96,327.84,0,275,907.46,2506.34,False,None
P002706,E0226,2025-09-30,103.07,23.07,4048.74,1359.51,0,275,1093.16,4040.09,False,None
P002707,E0226,2025-10-15,86.62,6.62,3402.47,390.1,0,275,918.67,2598.9,False,None
P002708,E0226,2025-10-31,75.51,0.0,2965.97,0.0,0,275,800.81,1890.15,False,None
P002709,E0226,2025-11-15,86.64,6.64,3403.02,390.94,0,275,918.82,2600.14,False,None
P002710,E0226,2025-11-30,87.2,7.2,3425.4,424.5,0,275,924.86,2650.04,False,None
P002711,E0226,2025-12-15,82.99,2.99,3259.71,175.97,0,275,880.12,2280.56,False,None
P002712,E0226,2025-12-31,85.04,5.04,3340.49,297.14,0,275,901.93,2460.7,False,None
P002713,E0227,2025-07-15,56.09,0.0,4431.41,0.0,0,275,1196.48,2959.93,False,None
P002714,E0227,2025-07-31,42.05,0.0,3321.99,0.0,0,275,896.94,2150.06,False,None
P002715,E0227,2025-08-15,41.48,0.0,3277.01,0.0,0,275,884.79,2117.22,False,None
P002716,E0227,2025-08-31,43.65,0.0,3448.05,0.0,0,275,930.97,2242.08,False,None
P002717,E0227,2025-09-15,51.02,0.0,4030.61,0.0,0,275,1088.26,2667.34,False,None
P002718,E0227,2025-09-30,48.21,0.0,3808.96,0.0,0,275,1028.42,2505.54,True,Duplicate Bonus
P002719,E0227,2025-10-15,42.2,0.0,3333.44,0.0,0,275,900.03,2158.41,False,None
P002720,E0227,2025-10-31,56.2,0.0,4440.0,0.0,0,275,1198.8,2966.2,False,None
P002721,E0227,2025-11-15,52.26,0.0,4128.88,0.0,0,275,1114.8,2739.09,False,None
P002722,E0227,2025-11-30,51.35,0.0,4056.76,0.0,250,275,1095.33,2936.44,False,None
P002723,E0227,2025-12-15,47.94,0.0,3786.95,0.0,0,275,1022.48,2489.47,False,None
P002724,E0227,2025-12-31,46.97,0.0,3710.96,0.0,500,275,1001.96,2934.0,False,None
P002725,E0228,2025-07-15,43.27,0.0,4629.82,0.0,0,150,1203.75,3276.07,False,None
P002726,E0228,2025-07-31,57.47,0.0,6149.28,0.0,0,150,1598.81,4400.47,False,None
P002727,E0228,2025-08-15,44.37,0.0,4747.81,0.0,0,150,1234.43,3363.38,False,None
P002728,E0228,2025-08-31,51.68,0.0,5529.24,0.0,0,150,1437.6,3941.64,False,None
P002729,E0228,2025-09-15,63.3,0.0,6772.68,0.0,0,150,1760.9,4861.78,False,None
P002730,E0228,2025-09-30,47.34,0.0,5065.59,0.0,0,150,1317.05,3598.53,False,None
P002731,E0228,2025-10-15,57.69,0.0,6172.36,0.0,0,150,1604.81,4417.55,False,None
P002732,E0228,2025-10-31,54.55,0.0,5836.81,0.0,0,150,1517.57,4169.24,False,None
P002733,E0228,2025-11-15,52.49,0.0,5616.62,0.0,0,150,1460.32,4006.3,False,None
P002734,E0228,2025-11-30,53.44,0.0,5718.38,0.0,0,150,1486.78,4081.6,False,None
P002735,E0228,2025-12-15,49.24,0.0,5268.76,0.0,0,150,1369.88,3748.88,False,None
P002736,E0228,2025-12-31,50.28,0.0,5379.77,0.0,0,150,1398.74,3831.03,False,None
P002737,E0229,2025-07-15,75.62,0.0,2787.17,0.0,0,275,501.69,2010.48,False,None
P002738,E0229,2025-07-31,80.33,0.33,2961.02,18.34,0,275,532.98,2171.38,False,None
P002739,E0229,2025-08-15,75.32,0.0,2776.23,0.0,250,275,499.72,2251.51,False,None
P002740,E0229,2025-08-31,88.05,8.05,3245.35,444.82,0,275,584.16,2831.01,True,Duplicate Bonus
P002741,E0229,2025-09-15,66.4,0.0,2447.65,0.0,0,275,440.58,1732.07,False,None
P002742,E0229,2025-09-30,83.85,3.85,3090.65,212.78,0,275,556.32,2472.11,False,None
P002743,E0229,2025-10-15,82.69,2.69,3048.05,148.88,0,275,548.65,2373.28,False,None
P002744,E0229,2025-10-31,81.97,1.97,3021.35,108.82,0,275,543.84,2311.32,False,None
P002745,E0229,2025-11-15,88.2,8.2,3250.9,453.16,0,275,585.16,2843.9,False,None
P002746,E0229,2025-11-30,77.71,0.0,2864.43,0.0,0,275,515.6,2073.83,False,None
P002747,E0229,2025-12-15,82.04,2.04,3024.12,112.98,500,275,544.34,2817.76,False,None
P002748,E0229,2025-12-31,66.27,0.0,2442.63,0.0,0,275,439.67,1727.95,True,Duplicate Bonus
P002749,E0230,2025-07-15,46.68,0.0,5087.84,0.0,0,75,1322.84,3690.0,False,None
P002750,E0230,2025-07-31,56.85,0.0,6196.2,0.0,0,75,1611.01,4510.19,False,None
P002751,E0230,2025-08-15,39.29,0.0,4282.25,0.0,500,75,1113.39,3593.87,False,None
P002752,E0230,2025-08-31,51.28,0.0,5589.3,0.0,0,75,1453.22,4061.08,False,None
P002753,E0230,2025-09-15,44.58,0.0,4859.21,0.0,0,75,1263.39,3520.81,False,None
P002754,E0230,2025-09-30,49.11,0.0,5353.22,0.0,0,75,1391.84,3886.38,False,None
P002755,E0230,2025-10-15,45.06,0.0,4911.39,0.0,0,75,1276.96,3559.43,False,None
P002756,E0230,2025-10-31,40.02,0.0,4362.45,0.0,0,75,1134.24,3153.21,False,None
P002757,E0230,2025-11-15,53.09,0.0,5786.59,0.0,0,75,1504.51,4207.08,False,None
P002758,E0230,2025-11-30,49.6,0.0,5406.75,0.0,0,75,1405.76,3926.0,False,None
P002759,E0230,2025-12-15,54.9,0.0,5984.21,0.0,0,75,1555.9,4353.32,False,None
P002760,E0230,2025-12-31,56.36,0.0,6142.75,0.0,0,75,1597.11,4470.63,False,None
P002761,E0231,2025-07-15,59.8,0.0,3236.49,0.0,0,0,712.03,2524.46,False,None
P002762,E0231,2025-07-31,51.07,0.0,2763.79,0.0,0,0,608.03,2155.76,False,None
P002763,E0231,2025-08-15,60.15,24.0,3255.26,1948.32,1000,0,716.16,3539.1,True,Unusual Overtime
P002764,E0231,2025-08-31,42.19,0.0,2283.53,0.0,0,0,502.38,1781.15,False,None
P002765,E0231,2025-09-15,57.27,0.0,3099.54,0.0,0,0,681.9,2417.64,False,None
P002766,E0231,2025-09-30,53.68,0.0,2904.9,0.0,0,0,639.08,2265.82,False,None
P002767,E0231,2025-10-15,51.86,0.0,2806.92,0.0,500,0,617.52,2689.4,False,None
P002768,E0231,2025-10-31,53.56,0.0,2898.55,0.0,0,0,637.68,2260.87,False,None
P002769,E0231,2025-11-15,42.31,0.0,2290.04,0.0,250,0,503.81,2036.23,False,None
P002770,E0231,2025-11-30,40.43,0.0,2187.86,0.0,0,0,481.33,1706.53,True,Negative Deduction
P002771,E0231,2025-12-15,63.68,0.0,3446.29,0.0,0,0,758.18,2688.1,False,None
