payroll_id,employee_id,pay_period_end,hours_worked,overtime_hours,gross_pay,overtime_pay,bonus,benefits_deduction,taxes,net_pay,anomaly_flag,anomaly_type,timesheet_status,approval_status,previous_net_pay,net_pay_change,risk_score,risk_level,issue_summary
P002526,E0211,2025-09-30,47.91,0.0,5126.27,0.0,0,275,922.73,3928.54,False,None,Submitted,Not Required,4525.68,-597.1400000000003,2,Medium,Large change in net pay
P002527,E0211,2025-10-15,51.31,0.0,5489.71,0.0,0,275,988.15,4226.56,False,None,Submitted,Not Required,3928.54,298.02000000000044,0,Low,Normal
P002528,E0211,2025-10-31,47.05,0.0,5033.83,0.0,250,275,906.09,4102.74,False,None,Submitted,Not Required,4226.56,-123.82000000000062,0,Low,Normal
P002529,E0211,2025-11-15,45.56,0.0,4874.63,0.0,0,275,877.43,3722.19,False,None,Submitted,Not Required,4102.74,-380.5499999999997,0,Low,Normal
P002530,E0211,2025-11-30,42.21,0.0,4516.58,0.0,0,275,812.98,3428.6,False,None,Submitted,Not Required,3722.19,-293.59000000000015,0,Low,Normal
P002531,E0211,2025-12-15,56.69,0.0,6065.81,0.0,0,275,1091.85,4698.96,False,None,Submitted,Not Required,3428.6,1270.3600000000001,2,Medium,Large change in net pay
P002532,E0211,2025-12-31,48.61,0.0,5201.78,0.0,0,275,936.32,3990.46,False,None,Submitted,Not Required,4698.96,-708.5,2,Medium,Large change in net pay
P002533,E0212,2025-07-15,77.48,0.0,2019.19,0.0,0,0,524.99,1494.2,False,None,Missing,Not Required,,,2,Medium,Missing timesheet
P002534,E0212,2025-07-31,78.41,20.0,2043.48,781.8,0,0,531.3,1512.17,True,Unusual Overtime,Submitted,Pending,1494.2,17.970000000000027,5,High,"Unusual Overtime, Pending manager approval"
P002535,E0212,2025-08-15,74.57,0.0,1943.27,0.0,0,0,505.25,1438.02,False,None,Submitted,Not Required,1512.17,-74.15000000000009,0,Low,Normal
P002536,E0212,2025-08-31,77.51,0.0,2019.89,0.0,0,0,525.17,1494.72,True,Negative Deduction,Submitted,Not Required,1438.02,56.700000000000045,3,Medium,Negative Deduction
P002537,E0212,2025-09-15,81.65,1.65,2127.67,64.3,0,0,553.19,1638.78,False,None,Missing,Not Required,1494.72,144.05999999999995,2,Medium,Missing timesheet
P002538,E0212,2025-09-30,71.73,17.0,1869.2,664.53,0,0,485.99,1383.21,True,Unusual Overtime,Submitted,Pending,1638.78,-255.56999999999994,5,High,"Unusual Overtime, Pending manager approval"
P002539,E0212,2025-10-15,72.89,0.0,1899.39,0.0,0,0,493.84,1405.55,True,Negative Deduction,Submitted,Not Required,1383.21,22.339999999999918,3,Medium,Negative Deduction
P002540,E0212,2025-10-31,91.03,11.03,2372.14,431.02,0,0,616.76,2186.4,False,None,Submitted,Pending,1405.55,780.8500000000001,4,High,"Pending manager approval, Large change in net pay"
P002541,E0212,2025-11-15,77.1,0.0,2009.17,0.0,250,0,522.38,1736.79,False,None,Missing,Not Required,2186.4,-449.6100000000001,2,Medium,Missing timesheet
P002542,E0212,2025-11-30,75.59,0.0,1969.81,0.0,0,0,512.15,1457.66,False,None,Submitted,Not Required,1736.79,-279.1299999999999,0,Low,Normal
P002543,E0212,2025-12-15,69.25,24.0,1804.63,938.16,0,0,469.2,1335.43,True,Unusual Overtime,Submitted,Approved,1457.66,-122.23000000000002,3,Medium,Unusual Overtime
P002544,E0212,2025-12-31,86.81,6.81,2262.15,266.02,0,0,588.16,1940.01,False,None,Submitted,Approved,1335.43,604.5799999999999,2,Medium,Large change in net pay
P002545,E0213,2025-07-15,71.55,0.0,2438.51,0.0,0,150,634.01,1654.5,False,None,Submitted,Not Required,,,0,Low,Normal
P002546,E0213,2025-07-31,79.88,0.0,2722.23,0.0,250,150,707.78,2114.45,False,None,Submitted,Not Required,1654.5,459.9499999999998,0,Low,Normal
P002547,E0213,2025-08-15,66.33,0.0,2260.68,0.0,0,150,587.78,1522.9,False,None,Missing,Not Required,2114.45,-591.5499999999997,4,High,"Missing timesheet, Large change in net pay"
P002548,E0213,2025-08-31,86.55,6.55,2949.47,334.6,0,150,766.86,2367.21,False,None,Late,Pending,1522.9,844.31,4,High,"Pending manager approval, Large change in net pay"
P002549,E0213,2025-09-15,89.41,9.41,3047.26,481.29,250,150,792.29,2836.26,False,None,Submitted,Approved,2367.21,469.0500000000002,0,Low,Normal
P002550,E0213,2025-09-30,83.88,3.88,2858.5,198.15,1000,150,743.21,3163.44,False,None,Submitted,Not Required,2836.26,327.17999999999984,0,Low,Normal
P002551,E0213,2025-10-15,67.72,0.0,2308.04,0.0,0,150,600.09,1557.95,False,None,Submitted,Not Required,3163.44,-1605.49,2,Medium,Large change in net pay
P002552,E0213,2025-10-31,86.71,6.71,2955.08,343.02,0,150,768.32,2379.78,False,None,Submitted,Approved,1557.95,821.8300000000002,2,Medium,Large change in net pay
P002553,E0213,2025-11-15,73.38,0.0,2500.83,0.0,0,150,650.22,1700.62,False,None,Submitted,Not Required,2379.78,-679.1600000000003,2,Medium,Large change in net pay
P002554,E0213,2025-11-30,70.63,0.0,2407.15,0.0,0,150,625.86,1631.29,False,None,Submitted,Not Required,1700.62,-69.32999999999993,0,Low,Normal
P002555,E0213,2025-12-15,76.93,0.0,2621.85,0.0,0,150,681.68,1790.17,False,None,Submitted,Not Required,1631.29,158.8800000000001,0,Low,Normal
P002556,E0213,2025-12-31,76.77,0.0,2616.43,0.0,0,150,680.27,1786.16,False,None,Submitted,Not Required,1790.17,-4.009999999999991,0,Low,Normal
P002557,E0214,2025-07-15,75.96,0.0,2676.82,0.0,0,0,722.74,1954.08,False,None,Submitted,Not Required,,,0,Low,Normal
P002558,E0214,2025-07-31,90.19,10.19,3178.27,538.61,0,0,858.13,2858.75,False,None,Submitted,Approved,1954.08,904.6700000000001,2,Medium,Large change in net pay
P002559,E0214,2025-08-15,96.09,16.09,3386.37,850.76,0,0,914.32,3322.81,False,None,Submitted,Approved,2858.75,464.05999999999995,0,Low,Normal
P002560,E0214,2025-08-31,69.05,21.0,2433.21,1110.06,0,0,656.97,1776.25,True,Unusual Overtime,Submitted,Pending,3322.81,-1546.56,7,High,"Unusual Overtime, Pending manager approval, Large change in net pay"
P002561,E0214,2025-09-15,74.49,0.0,2625.0,0.0,0,0,708.75,1916.25,False,None,Submitted,Not Required,1776.25,140.0,0,Low,Normal
P002562,E0214,2025-09-30,81.14,1.14,2859.44,60.37,0,0,772.05,2147.76,False,None,Missing,Not Required,1916.25,231.51000000000022,2,Medium,Missing timesheet
P002563,E0214,2025-10-15,76.89,0.0,2709.61,0.0,0,0,731.6,1978.02,False,None,Submitted,Not Required,2147.76,-169.74000000000024,0,Low,Normal
P002564,E0214,2025-10-31,83.2,3.2,2931.8,168.9,0,0,791.59,2309.11,False,None,Missing,Not Required,1978.02,331.09000000000015,2,Medium,Missing timesheet
P002565,E0214,2025-11-15,87.33,7.33,3077.43,387.35,0,0,830.91,2633.88,False,None,Missing,Approved,2309.11,324.77,2,Medium,Missing timesheet
P002566,E0214,2025-11-30,85.99,5.99,3030.46,316.89,0,0,818.22,2529.13,False,None,Submitted,Approved,2633.88,-104.75,0,Low,Normal
P002567,E0214,2025-12-15,84.88,4.88,2991.1,257.84,0,0,807.6,2441.34,False,None,Submitted,Not Required,2529.13,-87.78999999999996,0,Low,Normal
P002568,E0214,2025-12-31,93.27,13.27,3286.93,701.6,0,0,887.47,3101.06,False,None,Submitted,Approved,2441.34,659.7199999999998,2,Medium,Large change in net pay
P002569,E0215,2025-07-15,67.29,0.0,1917.05,0.0,0,0,517.6,1399.44,False,None,Missing,Not Required,,,2,Medium,Missing timesheet
P002570,E0215,2025-07-31,91.84,11.84,2616.55,506.02,0,0,706.47,2416.1,False,None,Late,Pending,1399.44,1016.6599999999999,4,High,"Pending manager approval, Large change in net pay"
P002571,E0215,2025-08-15,76.7,0.0,2185.07,0.0,0,0,589.97,1595.1,False,None,Submitted,Not Required,2416.1,-821.0,2,Medium,Large change in net pay
P002572,E0215,2025-08-31,86.28,6.28,2458.15,268.42,0,0,663.7,2062.87,True,Duplicate Bonus,Submitted,Pending,1595.1,467.77,5,High,"Duplicate Bonus, Pending manager approval"
P002573,E0215,2025-09-15,71.76,0.0,2044.52,0.0,0,0,552.02,1492.5,False,None,Submitted,Not Required,2062.87,-570.3699999999999,2,Medium,Large change in net pay
P002574,E0215,2025-09-30,72.73,0.0,2072.14,0.0,0,0,559.48,1512.66,False,None,Submitted,Not Required,1492.5,20.160000000000082,0,Low,Normal
P002575,E0215,2025-10-15,85.3,5.3,2430.11,226.36,500,0,656.13,2500.34,False,None,Submitted,Pending,1512.66,987.6800000000001,4,High,"Pending manager approval, Large change in net pay"
P002576,E0215,2025-10-31,64.57,0.0,1839.6,0.0,0,0,496.69,1342.91,False,None,Submitted,Not Required,2500.34,-1157.43,2,Medium,Large change in net pay
P002577,E0215,2025-11-15,87.92,7.92,2504.71,338.27,0,0,676.27,2166.71,False,None,Submitted,Approved,1342.91,823.8,2,Medium,Large change in net pay
P002578,E0215,2025-11-30,90.08,10.08,2566.37,430.76,0,0,692.92,2304.21,False,None,Submitted,Approved,2166.71,137.5,0,Low,Normal
P002579,E0215,2025-12-15,81.42,1.42,2319.72,60.78,0,0,626.32,1754.18,False,None,Submitted,Not Required,2304.21,-550.03,2,Medium,Large change in net pay
P002580,E0215,2025-12-31,81.13,1.13,2311.51,48.47,0,0,624.11,1735.87,False,None,Submitted,Not Required,1754.18,-18.310000000000173,0,Low,Normal
P002581,E0216,2025-07-15,73.33,0.0,3258.83,0.0,250,75,847.29,2586.53,False,None,Missing,Not Required,,,2,Medium,Missing timesheet
P002582,E0216,2025-07-31,85.4,5.4,3794.98,359.67,0,75,986.69,3092.96,False,None,Submitted,Pending,2586.53,506.42999999999984,4,High,"Pending manager approval, Large change in net pay"
P002583,E0216,2025-08-15,82.78,2.78,3678.8,185.4,250,75,956.49,3082.72,False,None,Submitted,Not Required,3092.96,-10.240000000000236,0,Low,Normal
P002584,E0216,2025-08-31,72.63,0.0,3227.59,0.0,0,75,839.17,2313.41,False,None,Submitted,Not Required,3082.72,-769.31,2,Medium,Large change in net pay
P002585,E0216,2025-09-15,76.87,0.0,3416.02,0.0,0,75,888.17,2452.86,True,Duplicate Bonus,Submitted,Not Required,2313.41,139.45000000000027,3,Medium,Duplicate Bonus
P002586,E0216,2025-09-30,78.73,0.0,3498.55,0.0,0,75,909.62,2513.93,False,None,Submitted,Not Required,2452.86,61.06999999999971,0,Low,Normal
P002587,E0216,2025-10-15,76.86,0.0,3415.55,0.0,0,75,888.04,2452.51,False,None,Submitted,Not Required,2513.93,-61.41999999999962,0,Low,Normal
P002588,E0216,2025-10-31,69.1,0.0,3070.66,0.0,1000,75,798.37,3197.29,False,None,Submitted,Not Required,2452.51,744.7799999999997,2,Medium,Large change in net pay
P002589,E0216,2025-11-15,85.59,5.59,3803.72,372.77,0,75,988.97,3112.52,False,None,Submitted,Approved,3197.29,-84.76999999999998,0,Low,Normal
P002590,E0216,2025-11-30,78.05,0.0,3468.63,0.0,0,75,901.84,2491.78,False,None,Submitted,Not Required,3112.52,-620.7399999999998,2,Medium,Large change in net pay
P002591,E0216,2025-12-15,80.12,0.12,3560.66,8.19,0,75,925.77,2568.08,False,None,Submitted,Not Required,2491.78,76.29999999999973,0,Low,Normal
P002592,E0216,2025-12-31,75.37,0.0,3349.61,0.0,0,-75,870.9,2403.71,True,Negative Deduction,Submitted,Not Required,2568.08,-164.3699999999999,3,Medium,Negative Deduction
P002593,E0217,2025-07-15,83.8,3.8,3730.87,253.91,0,75,1007.34,2902.45,False,None,Submitted,Not Required,,,0,Low,Normal
P002594,E0217,2025-07-31,81.59,1.59,3632.37,106.15,0,75,980.74,2682.78,False,None,Submitted,Not Required,2902.45,-219.66999999999962,0,Low,Normal
P002595,E0217,2025-08-15,89.7,9.7,3993.55,647.92,0,75,1078.26,3488.21,False,None,Submitted,Pending,2682.78,805.4299999999998,4,High,"Pending manager approval, Large change in net pay"
P002596,E0217,2025-08-31,83.84,3.84,3732.77,256.76,0,75,1007.85,2906.68,False,None,Submitted,Not Required,3488.21,-581.5300000000002,2,Medium,Large change in net pay
P002597,E0217,2025-09-15,78.38,0.0,3489.41,0.0,0,75,942.14,2472.27,False,None,Submitted,Not Required,2906.68,-434.40999999999985,0,Low,Normal
P002598,E0217,2025-09-30,74.08,0.0,3298.14,0.0,0,75,890.5,2332.64,False,None,Submitted,Not Required,2472.27,-139.6300000000001,0,Low,Normal
P002599,E0217,2025-10-15,86.93,6.93,3870.02,462.63,0,75,1044.9,3212.74,False,None,Submitted,Pending,2332.64,880.0999999999999,4,High,"Pending manager approval, Large change in net pay"
P002600,E0217,2025-10-31,77.74,0.0,3460.96,0.0,0,75,934.46,2451.5,False,None,Submitted,Not Required,3212.74,-761.2399999999998,2,Medium,Large change in net pay
P002601,E0217,2025-11-15,78.63,0.0,3500.44,0.0,0,75,945.12,2480.32,False,None,Submitted,Not Required,2451.5,28.820000000000164,0,Low,Normal
P002602,E0217,2025-11-30,78.62,0.0,3500.35,0.0,0,75,945.09,2480.26,False,None,Late,Not Required,2480.32,-0.05999999999994543,0,Low,Normal
P002603,E0217,2025-12-15,76.79,0.0,3418.56,0.0,0,75,923.01,2420.55,False,None,Late,Not Required,2480.26,-59.710000000000036,0,Low,Normal
P002604,E0217,2025-12-31,78.76,22.0,3506.56,1469.16,0,75,946.77,2484.79,True,Unusual Overtime,Submitted,Pending,2420.55,64.23999999999978,5,High,"Unusual Overtime, Pending manager approval"
P002605,E0218,2025-07-15,65.41,0.0,6737.2,0.0,0,150,1482.18,5105.01,False,None,Missing,Not Required,,,2,Medium,Missing timesheet
P002606,E0218,2025-07-31,41.62,0.0,4286.59,0.0,0,150,943.05,3193.54,False,None,Submitted,Not Required,5105.01,-1911.4700000000003,2,Medium,Large change in net pay
P002607,E0218,2025-08-15,43.48,23.0,4478.85,3553.5,0,150,985.35,3343.5,True,Unusual Overtime,Submitted,Approved,3193.54,149.96000000000004,3,Medium,Unusual Overtime
P002608,E0218,2025-08-31,61.07,0.0,6290.68,0.0,0,150,1383.95,4756.73,False,None,Submitted,Not Required,3343.5,1413.2299999999996,2,Medium,Large change in net pay
P002609,E0218,2025-09-15,47.0,0.0,4841.16,0.0,250,150,1065.06,3876.11,False,None,Missing,Not Required,4756.73,-880.6199999999994,4,High,"Missing timesheet, Large change in net pay"
P002610,E0218,2025-09-30,46.4,0.0,4778.69,0.0,0,150,1051.31,3577.38,False,None,Submitted,Not Required,3876.11,-298.73,0,Low,Normal
P002611,E0218,2025-10-15,58.28,0.0,6002.73,0.0,0,150,1320.6,4532.13,False,None,Submitted,Not Required,3577.38,954.75,2,Medium,Large change in net pay
P002612,E0218,2025-10-31,38.64,0.0,3979.76,0.0,0,150,875.55,2954.21,False,None,Submitted,Not Required,4532.13,-1577.92,2,Medium,Large change in net pay
P002613,E0218,2025-11-15,56.57,0.0,5826.88,0.0,0,150,1281.91,4394.97,False,None,Submitted,Not Required,2954.21,1440.7600000000002,2,Medium,Large change in net pay
P002614,E0218,2025-11-30,50.36,0.0,5187.59,0.0,250,150,1141.27,4146.32,False,None,Submitted,Not Required,4394.97,-248.65000000000055,0,Low,Normal
P002615,E0218,2025-12-15,53.72,0.0,5533.0,0.0,0,150,1217.26,4165.74,False,None,Submitted,Not Required,4146.32,19.420000000000073,0,Low,Normal
P002616,E0218,2025-12-31,53.57,0.0,5517.53,0.0,0,150,1213.86,4153.67,False,None,Submitted,Not Required,4165.74,-12.069999999999709,0,Low,Normal
P002617,E0219,2025-07-15,74.98,0.0,2154.06,0.0,0,275,473.89,1405.17,False,None,Submitted,Not Required,,,0,Low,Normal
P002618,E0219,2025-07-31,88.41,8.41,2540.0,362.41,0,-275,558.8,2068.61,True,Negative Deduction,Submitted,Approved,1405.17,663.44,5,High,"Negative Deduction, Large change in net pay"
P002619,E0219,2025-08-15,75.6,0.0,2171.96,0.0,0,275,477.83,1419.13,False,None,Submitted,Not Required,2068.61,-649.48,2,Medium,Large change in net pay
P002620,E0219,2025-08-31,83.27,3.27,2392.37,140.95,250,275,526.32,1982.0,False,None,Submitted,Not Required,1419.13,562.8699999999999,2,Medium,Large change in net pay
P002621,E0219,2025-09-15,89.9,9.9,2582.88,426.72,0,275,568.23,2166.36,False,None,Submitted,Approved,1982.0,184.36000000000013,0,Low,Normal
P002622,E0219,2025-09-30,91.03,11.03,2615.33,475.39,0,275,575.37,2240.35,False,None,Missing,Approved,2166.36,73.98999999999978,2,Medium,Missing timesheet
P002623,E0219,2025-10-15,77.86,0.0,2237.0,0.0,0,275,492.14,1469.86,False,None,Submitted,Not Required,2240.35,-770.49,2,Medium,Large change in net pay
P002624,E0219,2025-10-31,83.71,3.71,2404.85,159.67,0,275,529.07,1760.45,False,None,Submitted,Not Required,1469.86,290.59000000000015,0,Low,Normal
P002625,E0219,2025-11-15,77.12,23.0,2215.78,991.18,0,275,487.47,1453.3,True,Unusual Overtime,Submitted,Approved,1760.45,-307.1500000000001,3,Medium,Unusual Overtime
P002626,E0219,2025-11-30,100.03,20.03,2873.87,863.21,250,275,632.25,3079.83,False,None,Submitted,Approved,1453.3,1626.53,2,Medium,Large change in net pay
P002627,E0219,2025-12-15,86.24,6.24,2477.7,268.96,0,275,545.09,1926.57,False,None,Missing,Approved,3079.83,-1153.26,4,High,"Missing timesheet, Large change in net pay"
P002628,E0219,2025-12-31,80.67,0.67,2317.72,28.98,0,275,509.9,1561.8,False,None,Submitted,Not Required,1926.57,-364.77,0,Low,Normal
P002629,E0220,2025-07-15,82.5,2.5,2396.64,108.96,250,0,647.09,2108.51,False,None,Submitted,Not Required,,,0,Low,Normal
P002630,E0220,2025-07-31,83.26,3.26,2418.61,141.92,0,0,653.03,1907.5,False,None,Submitted,Not Required,2108.51,-201.01000000000022,0,Low,Normal
P002631,E0220,2025-08-15,83.49,3.49,2425.5,152.25,0,0,654.88,1922.86,False,None,Submitted,Not Required,1907.5,15.3599999999999,0,Low,Normal
P002632,E0220,2025-08-31,78.08,0.0,2268.22,0.0,0,0,612.42,1655.8,False,None,Submitted,Not Required,1922.86,-267.05999999999995,0,Low,Normal
P002633,E0220,2025-09-15,76.85,0.0,2232.36,0.0,0,0,602.74,1629.62,False,None,Submitted,Not Required,1655.8,-26.180000000000064,0,Low,Normal
P002634,E0220,2025-09-30,78.79,0.0,2288.71,0.0,0,0,617.95,1670.76,False,None,Submitted,Not Required,1629.62,41.1400000000001,0,Low,Normal
P002635,E0220,2025-10-15,70.88,0.0,2059.14,0.0,0,0,555.97,1503.17,False,None,Submitted,Not Required,1670.76,-167.58999999999992,0,Low,Normal
P002636,E0220,2025-10-31,85.75,5.75,2490.93,250.39,0,0,672.55,2068.77,False,None,Submitted,Approved,1503.17,565.5999999999999,2,Medium,Large change in net pay
P002637,E0220,2025-11-15,73.59,0.0,2137.68,0.0,0,0,577.17,1560.51,False,None,Submitted,Not Required,2068.77,-508.26,2,Medium,Large change in net pay
P002638,E0220,2025-11-30,71.52,0.0,2077.67,0.0,0,0,560.97,1516.7,False,None,Submitted,Not Required,1560.51,-43.809999999999945,0,Low,Normal
P002639,E0220,2025-12-15,79.89,0.0,2320.66,0.0,0,0,626.58,1694.08,False,None,Submitted,Not Required,1516.7,177.37999999999988,0,Low,Normal
P002640,E0220,2025-12-31,78.96,0.0,2293.76,0.0,0,0,619.32,1674.44,False,None,Submitted,Not Required,1694.08,-19.639999999999873,0,Low,Normal
P002641,E0221,2025-07-15,82.0,2.0,4060.5,148.34,250,150,1055.73,3253.11,False,None,Submitted,Not Required,,,0,Low,Normal
P002642,E0221,2025-07-31,75.45,0.0,3736.5,0.0,0,150,971.49,2615.01,False,None,Submitted,Not Required,3253.11,-638.0999999999999,2,Medium,Large change in net pay
P002643,E0221,2025-08-15,76.86,24.0,3806.09,1782.72,0,150,989.58,2666.51,True,Unusual Overtime,Submitted,Approved,2615.01,51.5,3,Medium,Unusual Overtime
P002644,E0221,2025-08-31,85.54,5.54,4235.79,411.29,0,150,1101.31,3395.77,False,None,Submitted,Approved,2666.51,729.2599999999998,2,Medium,Large change in net pay
P002645,E0221,2025-09-15,85.05,5.05,4211.66,375.09,0,150,1095.03,3341.73,False,None,Submitted,Approved,3395.77,-54.039999999999964,0,Low,Normal
P002646,E0221,2025-09-30,84.72,4.72,4195.15,350.32,0,150,1090.74,3304.73,False,None,Submitted,Not Required,3341.73,-37.0,0,Low,Normal
P002647,E0221,2025-10-15,80.27,0.27,3975.06,20.18,0,150,1033.51,2811.73,False,None,Submitted,Not Required,3304.73,-493.0,0,Low,Normal
P002648,E0221,2025-10-31,81.35,1.35,4028.52,100.38,500,150,1047.42,3431.49,False,None,Submitted,Not Required,2811.73,619.7599999999998,2,Medium,Large change in net pay
P002649,E0221,2025-11-15,81.84,1.84,4052.89,136.94,0,150,1053.75,2986.08,False,None,Submitted,Not Required,3431.49,-445.40999999999985,0,Low,Normal
P002650,E0221,2025-11-30,74.75,0.0,3701.7,0.0,0,150,962.44,2589.26,True,Duplicate Bonus,Submitted,Not Required,2986.08,-396.8199999999997,3,Medium,Duplicate Bonus
P002651,E0221,2025-12-15,91.79,11.79,4545.56,875.94,0,150,1181.85,4089.65,False,None,Submitted,Pending,2589.26,1500.3899999999999,4,High,"Pending manager approval, Large change in net pay"
P002652,E0221,2025-12-31,90.65,10.65,4489.12,791.28,0,150,1167.17,3963.23,False,None,Submitted,Pending,4089.65,-126.42000000000007,2,Medium,Pending manager approval
P002653,E0222,2025-07-15,86.35,6.35,3967.1,437.85,0,150,714.08,3540.87,False,None,Submitted,Pending,,,2,Medium,Pending manager approval
P002654,E0222,2025-07-31,76.59,0.0,3518.69,0.0,0,-150,633.36,2735.32,True,Negative Deduction,Missing,Not Required,3540.87,-805.5499999999997,7,High,"Negative Deduction, Missing timesheet, Large change in net pay"
P002655,E0222,2025-08-15,84.31,4.31,3873.35,297.22,0,150,697.2,3323.36,False,None,Submitted,Not Required,2735.32,588.04,2,Medium,Large change in net pay
P002656,E0222,2025-08-31,87.83,21.83,4034.77,1504.1,0,150,726.26,3697.87,True,Unusual Overtime,Submitted,Approved,3323.36,374.50999999999976,3,Medium,Unusual Overtime
P002657,E0222,2025-09-15,70.21,0.0,3225.65,0.0,0,150,580.62,2495.03,False,None,Submitted,Not Required,3697.87,-1202.8399999999997,2,Medium,Large change in net pay
P002658,E0222,2025-09-30,93.56,13.56,4297.97,934.15,0,150,773.63,4308.48,False,None,Submitted,Approved,2495.03,1813.4499999999994,2,Medium,Large change in net pay
P002659,E0222,2025-10-15,66.08,0.0,3035.94,0.0,0,150,546.47,2339.47,False,None,Submitted,Not Required,4308.48,-1969.0099999999998,2,Medium,Large change in net pay
